,Staff_ID,PNP_ID,Initials,User_Name,PasswordBytes,Code,View1,Modify1,Approve1,View2,Modify2,Approve2,View3,Modify3,Approve3,View4,Modify4,Approve4,IsGlobal,TieredSecurity1,Ledger_Security,Ledger_Security_All,View5,Modify5,Approve5,Create_DtTm,Create_ID,Edit_DtTm,Edit_ID,Sanct_DtTm,Sanct_ID,Note_ID,Type,Category,Sch_Duration,Clinic_ID,Overrides,Bill_Credentials,Other_Credentials,Acc_Assign,Last_Name,First_Name,Mdl_Initial,Suffix,Birth_DtTm,Gender,Adr1,Adr2,City,State_Province,Postal,Country,Work_Phone,Work_Phone_Ex,Fax,Pager,Pager_Ex,CellPhone,EMail,Home_Phone,Home_Phone_Ex,Switches,Private,Restricted,Sch_ID1,Sch_ID2,Sch_ID3,Sch_ID4,Sch_ID5,Mail_Pref,ChartDestination,Deleted,Status_inactive,Status_Login,Status_Unaprv,Staff_Role,Dept_type,Machine_Type,CC_From_Schedule,Can_Be_Scheduled,TemplateOverrideLevel,NonPhysician,AllowCustomizeLayouts,AllowPushLayouts,OverrideFilterLockdown,Last_Name_SingleByte,First_Name_SingleByte,Mdl_Initial_SingleByte,HPG_Eligible,DirectMailAddress,RowVers
149,379,28124,AWC   ,ACollings-Donal                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-08-20 12:22:56.417000,1.0,2023-09-14 03:23:19.127000,,,,,Therapist,0,90000,,0,,,False,Collings-Donaldson-Eisenhower-Washington,Alexander-Benjamin-Christopher-Johnathan,W ,Suffix-Suffix,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNRWk=
150,380,28125,EJ    ,EJackson                                                        ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-08-20 12:22:56.500000,1.0,2023-09-14 03:23:19.127000,,,,,Therapist,0,90000,,0,,,False,Jackson                                 ,Eleanor,  ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNRYE=
151,381,28126,HM    ,HMichaels                                                       ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-08-20 12:22:56.503000,1.0,2023-09-14 03:23:19.127000,,,,,Therapist,0,90000,,0,,,False,Michaels                                ,Henry,  ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNRVI=
152,382,28127,MS    ,MStephenson                                                     ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-08-20 12:22:56.507000,1.0,2023-09-14 03:23:19.127000,,,,,Therapist,0,90000,,0,,,False,Stephenson                              ,Melanie,  ,MD,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNRWc=
153,383,28128,SC    ,SCase7Attending                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-08-20 12:22:56.517000,1.0,2023-09-14 03:23:19.127000,,,,,Therapist,0,90000,,0,,,False,Case7Attending                          ,Seven,  ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNRYg=
154,384,28129,EC    ,ECase8Attending                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-08-20 12:22:56.523000,1.0,2023-09-14 03:23:19.127000,,,,,Therapist,0,90000,,0,,,False,Case8Attending                          ,Eight,  ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNRVY=
155,385,28130,NC    ,NCase9Attending                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-08-20 12:22:56.530000,1.0,2023-09-14 03:23:19.127000,,,,,Therapist,0,90000,,0,,,False,Case9Attending                          ,Nine,  ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNRXA=
156,386,28131,TC    ,TCase10Attendin                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-08-20 12:22:56.543000,1.0,2023-09-14 03:23:19.127000,,,,,Therapist,0,90000,,0,,,False,Case10Attending                         ,Ten,  ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNRYo=
157,387,28139,A1A   ,AAttendingLastN                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.110000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastName1                      ,AttendingFirstName1,1 ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCn0=
158,388,28140,A2A   ,AAttendingLast0                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.167000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastName2                      ,AttendingFirstName2,2 ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCnM=
159,389,28141,A3A   ,AAttendingLast1                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.170000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastName3                      ,AttendingFirstName3,3 ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCnQ=
160,390,28142,A4A   ,AAttendingLast2                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.170000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastName4                      ,AttendingFirstName4,4 ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCnU=
161,391,28143,A5A   ,AAttendingLast3                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.173000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastName5                      ,AttendingFirstName5,5 ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCnY=
162,392,28144,A6A   ,AAttendingLast4                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.177000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastName6                      ,AttendingFirstName6,6 ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCnc=
163,393,28145,A7A   ,AAttendingLast5                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.180000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastName7                      ,AttendingFirstName7,7 ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCng=
164,394,28146,AAA   ,AAttendingLast6                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.183000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastNameA                      ,AttendingFirstNameA,A ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCnk=
165,395,28147,ABA   ,AAttendingLast7                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.190000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastNameB                      ,AttendingFirstNameB,B ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCno=
166,396,28148,ACA   ,AAttendingLast8                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.190000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastNameC                      ,AttendingFirstNameC,C ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCns=
167,397,28149,ADA   ,AAttendingLast9                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.197000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastNameD                      ,AttendingFirstNameD,D ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCnw=
168,398,28150,AEA   ,AAttendingLas10                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.200000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastNameE                      ,AttendingFirstNameE,E ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCm8=
169,399,28151,AFA   ,AAttendingLas11                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.203000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastNameF                      ,AttendingFirstNameF,F ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCnA=
170,400,28152,AGA   ,AAttendingLas12                                                 ,MHHEFzdXd5e31_cXN1d3,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.203000,1.0,2019-09-22 23:46:49.247000,,,,,,0,90000,,0,,,False,AttendingLastNameG                      ,AttendingFirstNameG,G ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,1,1,0,1,False,1,0,True,False,False,,,  ,,,AAAAAACNCnE=
171,401,28153,WTR   ,WRichardsen                                                     ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-05 13:26:49.393000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,Richardsen                              ,Wilma,T ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRU8=
172,402,28154,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2019-09-06 12:56:34.480000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,SeatTrail_True_Beam                     ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPw=
173,403,28155,III   ,II_NurseLast                                                    ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.640000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_NurseLast                             ,I_NurseFirst,8 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRYI=
174,404,28156,I9I   ,II_MedDirLast                                                   ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.720000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_MedDirLast                            ,I_MedDirFirst,9 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRVk=
175,405,28157,I1I   ,II_HospiceNurse                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.723000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_HospiceNurseLast                      ,I_HospiceNurseFirst,1 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRWY=
176,406,28158,I1I   ,II_SocialWorker                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.727000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_SocialWorkerLast                      ,I_SocialWorkerFirst,1 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRYk=
177,407,28159,I1I   ,II_PharmLast                                                    ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.730000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_PharmLast                             ,I_PharmFirst,1 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRVc=
178,408,28160,I1I   ,II_ResidentLast                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.733000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_ResidentLast                          ,I_ResidentFirst,1 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRXM=
179,409,28161,JC    ,JCovington                                                      ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.740000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,Covington                               ,John,  ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRYw=
180,410,28162,MED   ,MDawson                                                         ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.740000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,Dawson                                  ,Michael,E ,Jr,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRVo=
181,411,28163,TR    ,TRichardsen                                                     ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.747000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,Richardsen                              ,Test5_Wilma,T ,Jr,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRW4=
182,412,28164,MED   ,MDawson0                                                        ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.747000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,Dawson                                  ,Michael,E ,Jr,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRZE=
183,413,28165,68I   ,6I_NurseLast                                                    ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.750000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_NurseLast                             ,6I_NurseFirst,8 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRWA=
184,414,28166,69I   ,6I_MedDirLast                                                   ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.757000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_MedDirLast                            ,6I_MedDirFirst,9 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRYA=
185,415,28167,61I   ,6I_HospiceNurse                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.760000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_HospiceNurseLast                      ,6I_HospiceNurseFirst,1 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRY4=
186,416,28168,61I   ,6I_SocialWorker                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.763000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_SocialWorkerLast                      ,6I_SocialWorkerFirst,1 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRWI=
187,417,28169,61I   ,6I_PharmLast                                                    ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.770000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_PharmLast                             ,6I_PharmFirst,1 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRX4=
188,418,28170,61I   ,6I_ResidentLast                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-22 23:34:22.770000,1.0,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,I_ResidentLast                          ,6I_ResidentFirst,1 ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRVA=
189,419,28190,AMA   ,AAttendinglas13                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2019-09-24 10:04:05.957000,,2023-09-14 03:23:19.127000,,,,,,0,90000,,0,,,False,Attendinglast3                          ,Attendingfirst3,M ,,,,111 Attending Staf1,Suite Att St1,Rocheste1,New Yor1,99991,US1,111-111-1111,Ex 111,Fax 999-777-3331,Pager 551,Ex 771,111-222-1111,attending@email.co1,111/333-4441,Ex Att 41,0,0,0,,,,,,0,0,False,False,False,False,1,1,0,1,True,1,0,True,False,False,,,  ,,attending@directMail.co1,AAAAAACNRWs=
190,420,28192,EQT   ,EQT                                                             ,JXG2AVWWxvcXN1d3l7fX,   ,1069219323,1069481459,830139635,1073335263,1073319903,1006608159,603979776,872415232,872415232,-877740032,-880361472,998948864,False,0,0,False,527,521,520,2019-10-07 12:31:55,1.0,2023-09-14 03:23:19.127000,,,,,Radiation Onc  ,0,90000,,0,,,False,Thornberry-Van Buren                    ,Elizabeth,Q ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRXY=
191,421,28193,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2019-10-07 14:06:17.670000,420.0,2019-10-07 14:06:17.670000,420.0,,,,Location,0,90000,,0,,,False,Acc3_4                                  ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,1,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNP0=
192,422,28194,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2019-10-15 15:29:24.390000,420.0,2019-10-15 15:29:24.403000,420.0,,,,Location,0,90000,,0,,,False,5971                                    ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNP4=
